###,poem_id,display_name,place_id,place_name,year,verse,word,word_normalised,word_lemmatised (local),lemma_standard (Finnish/Estonian & minority languages if needed),root (Est/Fi,English,Refrain / onomatopoetic word,Comment
4149,skvr12100780,SKVR XII1 78.,skvr_9110,Pohjois-Pohjanmaa,1789,"Hivuxista Hijjen hirven,",hirven,hirven,hirvi,hirvi,hirvi,elk,,
4150,skvr12100780,SKVR XII1 78.,skvr_9110,Pohjois-Pohjanmaa,1789,Karvoista merikateen.,karvoista,karvoista,karva,karva,karva,hair,,
4151,skvr12100780,SKVR XII1 78.,skvr_9110,Pohjois-Pohjanmaa,1789,Karvoista merikateen.,merikateen,merikateen,merikave,merikave,merikave,sea-woman,,
4152,skvr12100970,SKVR XII1 97.,skvr_9110,Pohjois-Pohjanmaa,1789,"Kavet päästi päivän paistamaan,",kavet,kavet,kave,kave,kave,"Kave, mythological female being",,
4153,skvr12100970,SKVR XII1 97.,skvr_9110,Pohjois-Pohjanmaa,1789,"Kavet päästi päivän paistamaan,",päästi,päästi,päästää,päästää,päästää,to let,,
4154,skvr12100970,SKVR XII1 97.,skvr_9110,Pohjois-Pohjanmaa,1789,"Kavet päästi päivän paistamaan,",päivän,päivän,päivä,päivä,päivä,day,,
4155,skvr12100970,SKVR XII1 97.,skvr_9110,Pohjois-Pohjanmaa,1789,"Kavet päästi päivän paistamaan,",paistamaan,paistamaan,paistaa,paistaa,paistaa,to shine,,
4156,skvr12100970,SKVR XII1 97.,skvr_9110,Pohjois-Pohjanmaa,1789,Päästi kuun kuumottamahan.,päästi,päästi,päästää,päästää,päästää,to let,,
4157,skvr12100970,SKVR XII1 97.,skvr_9110,Pohjois-Pohjanmaa,1789,Päästi kuun kuumottamahan.,kuun,kuun,kuu,kuu,kuu,the moon,,
4158,skvr12100970,SKVR XII1 97.,skvr_9110,Pohjois-Pohjanmaa,1789,Päästi kuun kuumottamahan.,kuumottamahan,kuumottamahan,kuumottaa,kuumottaa,kuumottaa,to shine,,
4176,skvr12138360,SKVR XII1 3836.,skvr_9110,Pohjois-Pohjanmaa,1789,"Kivi kimmon kammon poika,",kivi,kivi,kivi,kivi,kivi,rock,,
4177,skvr12138360,SKVR XII1 3836.,skvr_9110,Pohjois-Pohjanmaa,1789,"Kivi kimmon kammon poika,",kimmon,kimmon,kimmo,kimmo,kimmo,zest,,
4178,skvr12138360,SKVR XII1 3836.,skvr_9110,Pohjois-Pohjanmaa,1789,"Kivi kimmon kammon poika,",kammon,kammon,kammo,kammo,kammo,belongings,,
4179,skvr12138360,SKVR XII1 3836.,skvr_9110,Pohjois-Pohjanmaa,1789,"Kivi kimmon kammon poika,",poika,poika,poika,poika,poika,son,,
4180,skvr12138360,SKVR XII1 3836.,skvr_9110,Pohjois-Pohjanmaa,1789,Syöjättären syämmen syrjä - -,syöjättären,syöjättären,syöjätär,syöjätär,syöjätär,"mythological being, 'eater', origin of harmful things",,
4181,skvr12138360,SKVR XII1 3836.,skvr_9110,Pohjois-Pohjanmaa,1789,Syöjättären syämmen syrjä - -,syämmen,syämmen,syän,sydän,sydän,heart,,
4182,skvr12138360,SKVR XII1 3836.,skvr_9110,Pohjois-Pohjanmaa,1789,Syöjättären syämmen syrjä - -,syrjä,syrjä,syrjä,syrjä,syrjä,edge,,
4183,skvr12139730,SKVR XII1 3973.,skvr_9110,Pohjois-Pohjanmaa,1786,Jokia souti karpahalla,jokia,jokia,joki,joki,joki,river,,
4184,skvr12139730,SKVR XII1 3973.,skvr_9110,Pohjois-Pohjanmaa,1786,Jokia souti karpahalla,souti,souti,soutaa,soutaa,soutaa,to row,,
4185,skvr12139730,SKVR XII1 3973.,skvr_9110,Pohjois-Pohjanmaa,1786,Jokia souti karpahalla,karpahalla,karpahalla,karpa,karpa,karpa,small boat that can be towed,,
4186,skvr12139730,SKVR XII1 3973.,skvr_9110,Pohjois-Pohjanmaa,1786,Kipuwuoren kukkulala,kipuwuoren,kipuvuoren,kipuvuori,kipuvuori,kipuvuori,pain-mountain,,
4187,skvr12139730,SKVR XII1 3973.,skvr_9110,Pohjois-Pohjanmaa,1786,Kipuwuoren kukkulala,kukkulala,kukkulala,kukkula,kukkula,kukkula,top,,
4188,skvr12139730,SKVR XII1 3973.,skvr_9110,Pohjois-Pohjanmaa,1786,"Wojjak yldä, wojjak pääldä.",wojjak,voijak,voijak,voitaa,voitaa,"to butter, to grease",,
4189,skvr12139730,SKVR XII1 3973.,skvr_9110,Pohjois-Pohjanmaa,1786,"Wojjak yldä, wojjak pääldä.",yldä,yltä,yllä,yllä,yllä,above,,
4190,skvr12139730,SKVR XII1 3973.,skvr_9110,Pohjois-Pohjanmaa,1786,"Wojjak yldä, wojjak pääldä.",wojjak,voijak,voijak,voitaa,voitaa,"to butter, to grease",,
4191,skvr12139730,SKVR XII1 3973.,skvr_9110,Pohjois-Pohjanmaa,1786,"Wojjak yldä, wojjak pääldä.",pääldä,päältä,päällä,päällä,päällä,above,,
4192,skvr12139770,SKVR XII1 3977.,skvr_9110,Pohjois-Pohjanmaa,1786,"Sämsä poika Seuterwoinen,",sämsä,Sämsä,Sämsä,Sämpsä,Sämpsä,Sämpsä,,
4193,skvr12139770,SKVR XII1 3977.,skvr_9110,Pohjois-Pohjanmaa,1786,"Sämsä poika Seuterwoinen,",poika,poika ,poika,poika,poika,boy,,
4194,skvr12139770,SKVR XII1 3977.,skvr_9110,Pohjois-Pohjanmaa,1786,"Sämsä poika Seuterwoinen,",seuterwoinen,Seutervoinen,Seutervoinen,Seutervoinen,Seutervoinen,Seutervoinen,,
4195,skvr12139770,SKVR XII1 3977.,skvr_9110,Pohjois-Pohjanmaa,1786,"Latoi laiwoja merellä,",latoi,latoi,latoa,latoa,latoa,to line up,,
4196,skvr12139770,SKVR XII1 3977.,skvr_9110,Pohjois-Pohjanmaa,1786,"Latoi laiwoja merellä,",laiwoja,laivoja,laiva,laiva,laiva,ships,,
4197,skvr12139770,SKVR XII1 3977.,skvr_9110,Pohjois-Pohjanmaa,1786,"Latoi laiwoja merellä,",merellä,merellä,meri,meri,meri,sea,,
4198,skvr12139770,SKVR XII1 3977.,skvr_9110,Pohjois-Pohjanmaa,1786,Istutteli purjeen puita.,istutteli,istutteli,istutella,istutella,istua,to set,,
4199,skvr12139770,SKVR XII1 3977.,skvr_9110,Pohjois-Pohjanmaa,1786,Istutteli purjeen puita.,purjeen,purjeen,purje,purje,purje,sail,,
4200,skvr12139770,SKVR XII1 3977.,skvr_9110,Pohjois-Pohjanmaa,1786,Istutteli purjeen puita.,puita,puita,puu,puu,puu,tree,,
4201,skvr12144940,SKVR XII1 4494.,skvr_9110,Pohjois-Pohjanmaa,1789,"Koskelot kivuttelexen,",koskelot,koskelot,koskelo,koskelo,koski,rapids / merganser (Mergus sp.). ,,
4202,skvr12144940,SKVR XII1 4494.,skvr_9110,Pohjois-Pohjanmaa,1789,"Koskelot kivuttelexen,",kivuttelexen,kivutteleksen,kivutella,kivutella,kivi,to go and avoid the rocks,,
4203,skvr12144940,SKVR XII1 4494.,skvr_9110,Pohjois-Pohjanmaa,1789,Keskellä Aluenjärven,keskellä,keskellä,keskellä,keskellä,keskellä,middle,,
4204,skvr12144940,SKVR XII1 4494.,skvr_9110,Pohjois-Pohjanmaa,1789,Keskellä Aluenjärven,aluenjärven,Aluenjärven,Aluenjärvi,Aluenjärvi,Aluenjärvi,Aluenjärvi,,
4205,skvr12144940,SKVR XII1 4494.,skvr_9110,Pohjois-Pohjanmaa,1789,"Tuon tuiman tulen käsissä,",tuon,tuon,tuo,tuo,tuo,that,,
4206,skvr12144940,SKVR XII1 4494.,skvr_9110,Pohjois-Pohjanmaa,1789,"Tuon tuiman tulen käsissä,",tuiman,tuiman,tuima,tuima,tuima,severe,,
4207,skvr12144940,SKVR XII1 4494.,skvr_9110,Pohjois-Pohjanmaa,1789,"Tuon tuiman tulen käsissä,",tulen,tulen,tuli,tuli,tuli,fire,,
4208,skvr12144940,SKVR XII1 4494.,skvr_9110,Pohjois-Pohjanmaa,1789,"Tuon tuiman tulen käsissä,",käsissä,käsissä,käsi,käsi,käsi,hand,,
4209,skvr12144940,SKVR XII1 4494.,skvr_9110,Pohjois-Pohjanmaa,1789,Vaivatessa valkiaisen.,vaivatessa,vaivatessa,vaivata,vaivata,vaiva,to bother,,
4210,skvr12144940,SKVR XII1 4494.,skvr_9110,Pohjois-Pohjanmaa,1789,Vaivatessa valkiaisen.,valkiaisen,valkiaisen,valkiainen,valkiainen,valkea,"fire, white-one",,
4212,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,"""nieli tuon siviän siian",nieli,nieli,niellä,niellä,niellä,to swallow,,
4213,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,"""nieli tuon siviän siian",tuon,tuon,tuo,tuo,tuo,that,,
4214,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,"""nieli tuon siviän siian",siviän,siviän,siviä,siviä,siviä,"docile, suited",,
4215,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,"""nieli tuon siviän siian",siian,siian,siika,siika,siika,powan,,
4216,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Tuli calanen carhi,tuli,tuli,tulla,tulla,tulla,to come,,
4217,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Tuli calanen carhi,calanen,kalanen,kalanen,kala,kala,"fishy, full of fish",,
4218,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Tuli calanen carhi,carhi,karhi,karhi,karhi,karhi,big creature or beast in the water,,
4219,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,nieli tuon lohen punaisen,nieli,nieli,niellä,niellä,niellä,to swallow,,
4220,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,nieli tuon lohen punaisen,tuon,tuon,tuo,tuo,tuo,that,,
4221,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,nieli tuon lohen punaisen,lohen,lohen,lohi,lohi,lohi,salmon,,
4222,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,nieli tuon lohen punaisen,punaisen,punaisen,punainen,punainen,punainen,red,,
4223,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,"
				Piettimpä viliätä(?)",piettimpä,piettiimpä,pitää,piettimpä,piettimpä,to keep,,
4224,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,"
				Piettimpä viliätä(?)",viliätä,viliätä,viliä,viliä,viliä,cool?,,
4225,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,5 Mies pieni merästä nousi,mies,mies,mies,mies,mies,man,,
4226,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,5 Mies pieni merästä nousi,pieni,pieni,pieni,pieni,pieni,small,,
4227,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,5 Mies pieni merästä nousi,merästä,merästä,meri,meri,meri,sea,,
4228,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,5 Mies pieni merästä nousi,nousi,nousi,nousta,nousta,nousta,to get up,,
4229,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Wros aalosta ylöni,wros,uros,uros,uros,uros,male,,
4230,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Wros aalosta ylöni,aalosta,aalosta,aalto,aalto,aalto,wave,,
4231,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Wros aalosta ylöni,ylöni,ylöni,yletä,yletä,ylä-,to rise,,
4232,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,colmen sormen corcuinen,colmen,kolmen,kolme,kolme,kolme,three,,
4233,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,colmen sormen corcuinen,sormen,sormen,sormi,sormi,sormi,finger,,
4234,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,colmen sormen corcuinen,corcuinen,korkuinen,korkuinen,korkuinen,korkea,height,,
4235,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,pysty peucalon pituinen,pysty,pysty,pysty,pysty,pysty,upright,,
4236,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,pysty peucalon pituinen,peucalon,peukalon,peukalo,peukalo,peukalo,thumb,,
4237,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,pysty peucalon pituinen,pituinen,pituinen,pituinen,pituinen,pituus,long,,
4238,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,hysä succa jääsä cänga,hysä,hyyssä,hyy,hyy,hyy,sludge ice,,
4239,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,hysä succa jääsä cänga,succa,sukka,sukka,sukka,sukka,sock,,
4240,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,hysä succa jääsä cänga,jääsä,jäässä,jää,jää,jää,ice,,
4241,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,hysä succa jääsä cänga,cänga,känka,känga / känka / kengä / kenka,kenkä,kenkä,shoe,,
4242,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,10 Tuoci tänne joutucohon,tuoci,tuoki,tuo,tuo,tuo,that,,
4243,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,10 Tuoci tänne joutucohon,tänne,tänne,tänne,tänne,tänne,here,,
4244,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,10 Tuoci tänne joutucohon,joutucohon,joutukohon,joutua,joutua,joutua,to hurry,,
4245,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Tuopa veti calaisen carhin,tuopa,tuopa,tuo,tuo,tuo,that,,
4246,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Tuopa veti calaisen carhin,veti,veti,vetää,vetää,vetää,to draw,,
4247,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Tuopa veti calaisen carhin,calaisen,kalaisen,kalainen,kalainen,kala,"fishy, full of fish",,
4248,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Tuopa veti calaisen carhin,carhin,karhin,karhi,karhi,karhi,big beast or creature in the water,,
4249,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Veti (nieli) lohen punaisen,veti,veti,vetää,vetää,vetää,to draw,,
4250,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Veti (nieli) lohen punaisen,nieli,nieli,niellä,niellä,niellä,to swallow,,
4251,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Veti (nieli) lohen punaisen,lohen,lohen,lohi,lohi,lohi,salmon,,
4252,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Veti (nieli) lohen punaisen,punaisen,punaisen,punainen,punainen,punainen,red,,
4253,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,weetiinpä siviä siica,weetiinpä,veettiimpä,vetää,vetää,vetää,to draw,,
4254,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,weetiinpä siviä siica,siviä,siviä,siviä,siveä,siveä,"docile, suited",,
4255,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,weetiinpä siviä siica,siica,siika,siika,siika,siika,powan,,
4256,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,couttiin puna-calanen,couttiin,kouttiin,kouta,koota,koota,to gather,,
4257,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,couttiin puna-calanen,punacalanen,punakalanen,punakalanen,punakalanen,punainen & kala,red fish,,
4258,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,15 couttin sini-kalanen,couttin,kouttiin,kouta,koota,koota,to gather,,
4259,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,15 couttin sini-kalanen,sinikalanen,sinikalanen,sinikalanen,sinikalanen,sininen & kala,blue fish,,
4260,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,couttin tuli sarvinen,couttin,kouttiin,couttin,koota,koota,to gather,,
4261,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,couttin tuli sarvinen,tuli,tuli,tuli,tuli,tuli,fire,,
4262,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,couttin tuli sarvinen,sarvinen,sarvinen,sarvinen,sarvinen,sarvi,small horn,,
4263,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Tuosta pa sitte syndo syndy,tuosta,tuosta,tuo,tuo,tuo,there,,
4264,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Tuosta pa sitte syndo syndy,pa,pa,pa,-pa,-pa,[particle],,
4265,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Tuosta pa sitte syndo syndy,sitte,sitte,sitte,sitten,sitten,then,,
4266,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Tuosta pa sitte syndo syndy,syndo,synto,syndo,synty,synty,birth,,
4267,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Tuosta pa sitte syndo syndy,syndy,synty,syntyä,syntyä,syntyä,to born,,
4268,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,tuosta pa casvoi casvoi,tuosta,tuosta,tuo,tuo,tuo,there,,
4269,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,tuosta pa casvoi casvoi,pa,pa,pa,-pa,-pa,[particle],,
4270,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,tuosta pa casvoi casvoi,casvoi,kasvoi,kasvoi,kasvu,kasvu,growth,,
4271,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,tuosta pa casvoi casvoi,casvoi,kasvoi,kasvaa,kasvaa,kasvaa,to grow,,
4272,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Cyllä tieden syntyndysä,cyllä,kyllä,kyllä,kyllä,kyllä,yes [intensifier],,
4273,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Cyllä tieden syntyndysä,tieden,tieden,tietää,tietää,tietää,to know,,
4274,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,Cyllä tieden syntyndysä,syntyndysä,syntytysä,synty,synty,synty,origin,,
4275,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,"Tieden caiken casvondos.""",tieden,tieten,tietää,tietää,tietää,to know,,
4276,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,"Tieden caiken casvondos.""",caiken,kaiken,kaikki,kaikki,kaikki,all,,
4277,skvr12145140,SKVR XII1 4514.,skvr_5200,Pyhäjärvi Ol.,1728,"Tieden caiken casvondos.""",casvondos,kasvontons,kasvonto,kasvanto,kasvaa,growth,,
4278,skvr12149620,SKVR XII2 4962.,skvr_9110,Pohjois-Pohjanmaa,1789,"Mato musta maan-alainen,",mato,mato,mato,mato,mato,worm (snake),,
4279,skvr12149620,SKVR XII2 4962.,skvr_9110,Pohjois-Pohjanmaa,1789,"Mato musta maan-alainen,",musta,musta,musta,musta,musta,black,,
4280,skvr12149620,SKVR XII2 4962.,skvr_9110,Pohjois-Pohjanmaa,1789,"Mato musta maan-alainen,",maanalainen,maanalainen,maanalainen,maanalainen,maa & alainen,underground,,
4281,skvr12149620,SKVR XII2 4962.,skvr_9110,Pohjois-Pohjanmaa,1789,"Toukka Tuonen karvallinen,",toukka,toukka,toukka,toukka,toukka,larva,,
4282,skvr12149620,SKVR XII2 4962.,skvr_9110,Pohjois-Pohjanmaa,1789,"Toukka Tuonen karvallinen,",tuonen,tuonen,tuoni,tuonen,tuonen,death,,
4283,skvr12149620,SKVR XII2 4962.,skvr_9110,Pohjois-Pohjanmaa,1789,"Toukka Tuonen karvallinen,",karvallinen,karvallinen,karvallinen,karvallinen,karva,colour,,
4284,skvr12149620,SKVR XII2 4962.,skvr_9110,Pohjois-Pohjanmaa,1789,"Rinta solki Syöjättären,",rinta,rinta,rinta,rinta,rinta,chest,,
4285,skvr12149620,SKVR XII2 4962.,skvr_9110,Pohjois-Pohjanmaa,1789,"Rinta solki Syöjättären,",solki,solki,solki,solki,solki,buckle,,
4286,skvr12149620,SKVR XII2 4962.,skvr_9110,Pohjois-Pohjanmaa,1789,"Rinta solki Syöjättären,",syöjättären,syöjättären,syöjätär,syöjätär,syöjätär,"mythological being, 'eater', origin of harmful things",,
4287,skvr12149620,SKVR XII2 4962.,skvr_9110,Pohjois-Pohjanmaa,1789,Paholaisen pajjan naula - -,paholaisen,paholaisen,paholainen,paholainen,paha,devil,,
4288,skvr12149620,SKVR XII2 4962.,skvr_9110,Pohjois-Pohjanmaa,1789,Paholaisen pajjan naula - -,pajjan,pajjan,paita,paita,paita,shirt,,
4289,skvr12149620,SKVR XII2 4962.,skvr_9110,Pohjois-Pohjanmaa,1789,Paholaisen pajjan naula - -,naula,naula,naula,naula,naula,nail,,
4290,skvr12149650,SKVR XII2 4965.,skvr_9110,Pohjois-Pohjanmaa,1789,Syöjätär merellen sylki - - - ec.,syöjätär,syöjätär,syöjätär,syöjätär,syödä,"mythological being, 'eater', origin of harmful things",,
4291,skvr12149650,SKVR XII2 4965.,skvr_9110,Pohjois-Pohjanmaa,1789,Syöjätär merellen sylki - - - ec.,merellen,merellen,meri,meri,meri,sea,,
4292,skvr12149650,SKVR XII2 4965.,skvr_9110,Pohjois-Pohjanmaa,1789,Syöjätär merellen sylki - - - ec.,sylki,sylki,sylkeä,sylkeä,sylkeä,to spit,,
4293,skvr12149650,SKVR XII2 4965.,skvr_9110,Pohjois-Pohjanmaa,1789,Syöjätär merellen sylki - - - ec.,ec,etc,etc.,etc.,etc.,etc.,,
4294,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,[- -] Tuonne tungen pois turmiot,tuonne,tuonne,tuonne,tuonne,tuo,there,,
4295,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,[- -] Tuonne tungen pois turmiot,tungen,tungen,tunkea,tunkea,tunkea,to cram,,
4296,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,[- -] Tuonne tungen pois turmiot,pois,pois,pois,pois,pois,away,,
4297,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,[- -] Tuonne tungen pois turmiot,turmiot,turmiot,turmio,turmio,turmio,"ruin, destruction (something that causes these)",,
4298,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"Rutian koskehen kovahan,",rutian,rutjan,rutja,rutja,rutja,"North, aurora borealis, northern lights",,
4299,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"Rutian koskehen kovahan,",koskehen,koskehen,koski,koski,koski,rapids,,
4300,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"Rutian koskehen kovahan,",kovahan,kovahan,kova,kova,kova,severe,,
4301,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"Hauvin suuren hartioille,",hauvin,hauvin,hauki,hauki,hauki,pike,,
4302,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"Hauvin suuren hartioille,",suuren,suuren,suuri,suuri,suuri,big,,
4303,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"Hauvin suuren hartioille,",hartioille,hartioille,hartia,hartia,hartia,shoulder,,
4304,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,Lohen pyrstöhön punaisen;,lohen,lohen,lohi,lohi,lohi,salmon,,
4305,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,Lohen pyrstöhön punaisen;,pyrstöhön,pyrstöhön,pyrstö,pyrstö,pyrstö,tail,,
4306,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,Lohen pyrstöhön punaisen;,punaisen,punaisen,punainen,punainen,punainen,red,,
4307,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"5 Johon puut tyvin tulovat,",johon,johon,jossa,jossa,jossa,where,,
4308,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"5 Johon puut tyvin tulovat,",puut,puut,puu,puu,puu,tree,,
4309,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"5 Johon puut tyvin tulovat,",tyvin,tyvin,tyvi,tyvi,tyvi,base,,
4310,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"5 Johon puut tyvin tulovat,",tulovat,tulovat,tulla,tulla,tulla,to come,,
4311,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"Hinat helpehin menevät,",hinat,hinat / heinat,hina / heina,heinä,heinä,hay,,
4312,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"Hinat helpehin menevät,",helpehin,helpehin,helve,helve,helve,lodicule,,
4313,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"Hinat helpehin menevät,",menevät,menevät,mennä,mennä,mennä,to go,,
4314,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,Eli latvoin lankeavat;,eli,eli,eli,eli,eli,"and, or",,
4315,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,Eli latvoin lankeavat;,latvoin,latvoin,latva,latva,latva,top,,
4316,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,Eli latvoin lankeavat;,lankeavat,lankeavat,langeta,langeta,langeta,to fall,,
4317,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"Tuonnema kipuja kiistän,",tuonnema,tuonnema,tuonne & ma,tuonne & ma,tuo & ma,there,,
4318,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"Tuonnema kipuja kiistän,",kipuja,kipuja,kipu,kipu,kipu,pain,,
4319,skvr12152690,SKVR XII2 5269.,skvr_9110,Pohjois-Pohjanmaa,1789,"Tuonnema kipuja kiistän,",kiistän,kiistän,kiistää,kiistää,kiistää,to deny,,
